account_no,cust_id,balance,type,creation_date,status
1005446,2703,858889.68,current,2016-07-11,active
1005447,2703,387505.55,current,2022-08-13,active
1005448,2703,536741.19,saving,2024-12-14,active
1005449,2704,178750.94,saving,2021-08-15,active
1005450,2705,749968.92,current,1994-01-09,active
1005451,2706,183280.03,current,2022-06-14,active
1005452,2707,875992.2,current,2024-02-09,active
1005453,2708,56822.02,saving,2016-05-02,active
1005454,2708,928466.77,saving,2022-03-16,active
1005455,2709,39998.17,saving,2017-05-06,active
1005456,2709,176036.28,current,2013-01-10,active
1005457,2710,171296.06,current,2024-09-30,active
1005458,2710,292451.32,current,2025-02-04,active
1005459,2710,58260.62,saving,2025-02-01,active
1005460,2711,516870.53,saving,2024-10-05,active
1005461,2711,840220.25,current,2023-12-27,active
1005462,2711,650159.5,saving,2023-02-25,active
1005463,2712,984039.26,current,2022-08-05,active
1005464,2713,70035.27,current,2025-02-08,active
1005465,2713,224363.15,saving,2024-11-18,active
1005466,2713,290159.15,saving,2025-01-22,active
1005467,2714,848178.05,saving,2020-02-24,active
1005468,2714,261685.56,current,2022-07-30,active
1005469,2715,329739.55,current,2024-04-11,active
1005470,2715,778278.75,current,2025-01-24,active
1005471,2716,913343.39,saving,2024-06-08,active
1005472,2717,406465.6,saving,2017-08-01,active
1005473,2717,410066.2,saving,2023-03-18,active
1005474,2717,39450.4,saving,2021-04-27,active
1005475,2718,850474.09,saving,2019-01-15,active
1005476,2718,680841.59,saving,2024-07-05,inactive
1005477,2719,76841.25,saving,2018-12-12,active
1005478,2720,889963.07,current,2002-10-29,active
1005479,2721,786244.52,saving,2018-06-04,active
1005480,2721,570814.24,current,2022-11-29,active
1005481,2721,616336.24,current,2012-03-14,active
1005482,2722,145499.27,current,1996-09-17,active
1005483,2722,684780.87,saving,2018-02-13,active
1005484,2723,636188.91,saving,2011-05-27,inactive
1005485,2724,900266.17,saving,2010-03-12,active
1005486,2724,430581.31,saving,2015-10-02,active
1005487,2724,175035.04,current,2018-03-05,active
1005488,2725,880658.22,saving,2022-11-09,active
1005489,2726,398172.61,saving,2024-06-26,active
1005490,2726,80027.65,current,2024-03-12,active
1005491,2727,191170.75,current,2020-05-17,active
1005492,2727,151854.9,current,2023-04-07,active
1005493,2727,47200.81,saving,2018-02-13,active
1005494,2728,736597.83,saving,2013-07-21,active
1005495,2728,277103.51,current,2014-05-02,inactive
1005496,2729,342202.06,saving,2012-05-17,active
1005497,2729,193290.17,saving,2014-05-17,active
1005498,2730,887226.71,saving,2024-11-05,active
1005499,2730,878069.24,current,2024-08-25,active
1005500,2731,932912.75,current,2015-03-31,active
1005501,2731,618925.46,current,2019-12-24,active
1005502,2731,229327.62,saving,2018-02-14,active
1005503,2732,271970.75,current,2019-10-02,active
1005504,2732,946613.51,current,2017-10-09,active
1005505,2733,832606.66,saving,2015-09-06,active
1005506,2734,476904.24,saving,2017-03-09,active
1005507,2735,769679.27,saving,2004-01-01,active
1005508,2735,324573.96,current,2008-08-22,active
1005509,2735,823818.98,saving,2008-05-09,active
1005510,2736,35930.72,saving,2020-03-29,inactive
1005511,2736,917915.41,saving,2024-09-10,active
1005512,2736,700264.28,saving,2022-04-23,active
1005513,2737,614954.09,saving,2003-04-20,active
1005514,2738,67380.46,saving,2022-10-14,active
1005515,2739,702657.54,current,2004-08-12,active
1005516,2740,140989.0,current,2023-08-03,active
1005517,2741,658229.12,current,1977-01-08,active
1005518,2741,42113.84,saving,2002-12-12,active
1005519,2742,279546.73,current,2023-11-25,active
1005520,2742,354183.39,saving,2022-06-10,active
1005521,2742,598082.14,current,2016-12-02,active
1005522,2743,723619.54,current,2009-12-24,active
1005523,2743,69542.44,saving,2022-09-07,active
1005524,2743,907582.01,current,2009-07-20,active
1005525,2744,677832.32,current,2007-02-07,inactive
1005526,2744,449455.15,current,1999-11-20,inactive
1005527,2745,771763.02,saving,2024-06-18,active
1005528,2746,688037.07,current,2024-06-14,active
1005529,2747,225169.21,current,2021-12-11,active
1005530,2747,810508.58,saving,2021-11-05,inactive
1005531,2748,856140.86,current,2017-12-12,active
1005532,2748,193838.19,current,2021-07-18,active
1005533,2749,939642.88,saving,2006-04-27,active
1005534,2749,741721.76,saving,2017-08-20,active
1005535,2749,740039.74,saving,1989-08-17,active
1005536,2750,237855.18,current,1998-03-21,active
1005537,2750,802678.47,saving,2013-10-03,inactive
1005538,2751,546817.3,current,2008-02-23,active
1005539,2752,142650.62,current,2008-06-07,active
1005540,2752,632396.41,current,2021-04-16,active
1005541,2752,378686.23,saving,2015-12-07,active
1005542,2753,902196.68,current,2022-10-23,active
1005543,2753,282653.0,current,2024-06-03,active
1005544,2754,630677.11,saving,2014-09-09,active
1005545,2754,903885.04,current,2014-05-30,active
1005546,2754,166926.28,current,2021-12-24,active
1005547,2755,715196.51,current,2023-04-09,active
1005548,2755,962862.86,saving,2020-08-28,active
1005549,2755,102668.38,current,2022-08-08,active
1005550,2756,194376.44,saving,2023-08-17,active
1005551,2756,18072.63,current,2024-03-17,active
1005552,2757,579702.79,saving,2010-06-19,active
1005553,2757,450639.25,saving,2012-07-10,active
1005554,2758,92178.23,saving,2011-08-18,active
1005555,2759,264106.5,current,2024-12-30,active
1005556,2759,190226.89,saving,2025-01-27,active
1005557,2760,807580.04,saving,2002-12-05,active
1005558,2760,623537.37,saving,2019-07-23,active
1005559,2760,826283.08,saving,2006-12-23,active
1005560,2761,550691.56,saving,2017-01-21,active
1005561,2762,503446.32,current,2000-10-14,active
1005562,2762,427250.35,saving,2008-05-26,active
1005563,2762,913718.29,current,2011-10-03,active
1005564,2763,419614.39,current,2021-03-29,active
1005565,2763,891073.6,current,2021-10-13,active
1005566,2763,947322.3,saving,2015-07-28,active
1005567,2764,966394.2,saving,2023-03-11,active
1005568,2765,68860.73,saving,2015-12-29,active
1005569,2766,285937.37,current,2009-04-25,inactive
1005570,2767,352779.15,current,2025-03-13,active
1005571,2767,930380.94,current,2018-04-04,active
1005572,2768,74854.33,saving,1993-03-12,active
1005573,2768,817790.2,current,1985-01-07,active
1005574,2769,946478.84,current,2023-09-10,active
1005575,2769,560061.28,current,2025-02-16,active
1005576,2770,25245.53,current,2021-05-25,active
1005577,2770,823398.09,saving,2022-03-08,active
1005578,2771,573858.67,saving,2021-07-15,active
1005579,2772,525807.34,current,2020-09-02,active
1005580,2773,413243.02,saving,2024-03-31,active
1005581,2774,430490.14,current,2018-08-13,inactive
1005582,2774,564627.56,saving,2021-07-01,active
1005583,2775,556910.06,saving,2021-09-30,active
1005584,2775,659073.79,saving,2017-11-07,active
1005585,2775,38614.67,current,2024-09-24,active
1005586,2776,15868.07,saving,2014-11-15,active
1005587,2776,121555.93,current,2014-11-09,active
1005588,2776,703772.29,current,2017-11-05,active
1005589,2777,975127.31,saving,1993-12-07,active
1005590,2777,814325.71,saving,2020-12-21,active
1005591,2777,134363.43,current,2004-12-16,active
1005592,2778,118446.17,saving,2025-02-14,active
1005593,2778,276513.92,saving,2024-06-16,inactive
1005594,2779,106028.71,current,2014-04-01,active
1005595,2780,818894.19,current,2020-12-11,active
1005596,2780,888105.29,current,2024-08-20,active
1005597,2781,951290.51,current,2023-08-24,active
1005598,2781,829038.04,saving,2025-03-05,active
1005599,2781,648958.65,current,2025-01-10,active
1005600,2782,104224.3,saving,1994-05-05,active
1005601,2782,155144.68,saving,2003-10-27,active
1005602,2782,834297.72,saving,2023-03-29,active
1005603,2783,232022.12,saving,2012-08-22,active
1005604,2783,482578.16,saving,2003-07-17,active
1005605,2783,470260.53,current,2012-01-06,active
1005606,2784,303547.26,saving,2024-10-08,active
1005607,2784,472490.91,current,2025-02-19,active
1005608,2784,390662.19,saving,2024-06-06,active
1005609,2785,576004.96,current,2005-04-09,active
1005610,2785,202539.6,current,1984-06-06,active
1005611,2786,29411.42,current,1988-01-23,active
1005612,2787,54785.38,current,2015-02-07,active
1005613,2787,763137.49,saving,2023-04-01,active
1005614,2788,511754.43,current,2023-07-18,active
1005615,2788,63419.69,current,2017-10-09,active
1005616,2788,711389.63,current,2019-08-09,active
1005617,2789,423267.16,saving,1996-11-24,active
1005618,2790,451383.3,current,2024-01-19,active
1005619,2790,602091.97,saving,2023-09-25,inactive
1005620,2791,285481.08,saving,2019-01-06,active
1005621,2791,439378.46,current,2018-02-20,active
1005622,2792,671367.88,current,2019-06-12,active
1005623,2792,294841.29,saving,2013-05-17,active
1005624,2792,853813.45,saving,2013-06-13,active
1005625,2793,308768.87,saving,2021-05-22,active
1005626,2794,283859.79,current,2014-12-25,active
1005627,2795,811347.49,saving,2017-11-11,active
1005628,2795,252350.05,current,2024-12-16,active
1005629,2795,789924.21,saving,2017-03-08,active
1005630,2796,705419.18,current,2019-12-09,active
1005631,2797,429488.81,saving,2018-02-06,active
1005632,2797,791571.24,saving,2012-12-22,active
1005633,2797,715559.86,saving,2023-01-31,active
1005634,2798,517771.43,current,2025-02-05,active
1005635,2799,585284.64,current,2008-03-26,active
1005636,2799,987301.51,saving,2010-12-25,active
1005637,2799,166260.65,saving,2010-09-13,active
1005638,2800,585401.34,current,2000-04-08,active
1005639,2800,312956.68,saving,2017-07-16,active
1005640,2800,353203.37,saving,2019-08-22,active
1005641,2801,654956.82,current,2024-05-08,active
1005642,2801,818799.0,current,2024-09-26,active
1005643,2801,265681.2,current,2023-11-26,inactive
1005644,2802,210683.31,current,2014-08-20,active
1005645,2802,181917.41,saving,1998-07-18,inactive
1005646,2803,735991.4,saving,2011-01-08,active
1005647,2804,268628.28,saving,2025-02-28,active
1005648,2804,511370.69,saving,2025-03-14,inactive
1005649,2804,236386.7,current,2025-03-02,active
1005650,2805,770553.8,current,2021-12-31,active
1005651,2806,499450.88,saving,2024-10-08,active
1005652,2806,201946.24,current,2008-08-11,active
1005653,2806,130841.62,current,2020-05-26,active
1005654,2807,527625.03,current,2024-11-09,active
1005655,2808,679017.82,saving,2015-01-21,active
1005656,2808,945536.58,saving,2007-05-25,active
1005657,2809,91915.27,saving,1997-06-27,active
1005658,2809,584484.07,saving,2022-09-04,active
1005659,2809,160093.54,saving,2020-04-30,active
1005660,2810,453377.18,saving,2021-09-12,active
1005661,2810,913348.01,current,2017-02-21,active
1005662,2811,940306.44,current,2022-12-25,active
1005663,2811,202412.68,current,2009-11-07,active
1005664,2811,426026.46,saving,2016-01-11,active
1005665,2812,473613.67,current,2019-10-18,active
1005666,2812,888448.03,saving,2021-11-22,active
1005667,2812,498198.45,saving,2020-03-10,active
1005668,2813,138070.75,current,2021-10-05,active
1005669,2813,617681.09,saving,2020-10-19,active
1005670,2813,42350.67,current,2020-05-31,inactive
1005671,2814,476853.27,current,2023-02-13,active
1005672,2814,103395.48,saving,2023-03-18,active
1005673,2815,457566.46,saving,2024-12-12,active
1005674,2815,147047.89,saving,2023-12-02,active
1005675,2815,541273.8,current,2023-04-15,active
1005676,2816,787106.04,saving,2024-06-04,active
1005677,2816,961591.96,saving,2021-04-29,active
1005678,2816,152382.24,current,2024-02-07,active
1005679,2817,177467.87,current,2013-03-23,active
1005680,2818,321070.57,current,2007-03-14,active
1005681,2818,594193.04,saving,2006-12-05,active
1005682,2818,293621.72,current,1998-10-31,active
1005683,2819,996293.17,current,2002-12-19,active
1005684,2820,549877.61,current,2011-04-11,active
1005685,2820,885868.54,saving,2014-06-03,active
1005686,2821,392272.07,saving,2024-03-24,active
1005687,2821,344860.4,saving,2024-11-19,inactive
1005688,2822,317577.66,saving,2005-04-13,active
1005689,2823,787612.21,saving,2020-06-28,inactive
1005690,2823,99710.71,saving,2025-02-24,active
1005691,2824,520822.09,current,2013-09-25,active
1005692,2825,686172.57,current,2000-03-16,active
1005693,2825,68534.57,current,2021-12-18,active
1005694,2825,224197.31,current,2024-01-04,active
1005695,2826,73292.68,saving,2010-07-23,active
1005696,2827,187079.79,current,2014-12-19,active
1005697,2827,827477.4,current,2013-10-09,active
1005698,2828,857785.66,saving,2023-07-12,active
1005699,2828,413557.52,current,2021-03-21,active
1005700,2828,546750.27,current,2024-03-05,active
1005701,2829,511058.68,current,2021-03-05,active
1005702,2829,180080.54,saving,2015-05-13,active
1005703,2830,497412.01,current,2020-03-10,active
1005704,2831,905343.1,current,2023-12-16,active
1005705,2832,610351.48,current,2017-03-26,active
1005706,2832,161456.25,current,2016-06-16,active
1005707,2833,180613.08,saving,2023-01-23,inactive
1005708,2833,796268.86,current,2023-03-30,active
1005709,2834,686519.8,saving,2017-10-05,active
1005710,2834,527402.14,current,2011-06-01,active
1005711,2834,187818.73,saving,2013-04-28,active
1005712,2835,912132.5,current,2013-07-16,active
1005713,2835,593271.87,saving,2020-05-25,active
1005714,2835,263227.18,current,2018-12-30,active
1005715,2836,488047.17,current,2024-03-07,inactive
1005716,2837,305427.74,current,2020-03-06,active
1005717,2837,623115.38,current,2024-07-30,active
1005718,2838,54354.28,saving,2021-08-21,active
1005719,2838,414483.94,saving,2024-05-30,inactive
1005720,2838,845892.19,current,2022-08-17,active
1005721,2839,677559.91,saving,2019-08-24,inactive
1005722,2840,364866.51,saving,2020-02-23,active
1005723,2841,189144.25,current,2019-12-18,active
1005724,2841,868399.01,current,2022-09-11,active
1005725,2842,812438.85,current,2018-04-26,active
1005726,2842,745523.31,saving,2020-09-22,inactive
1005727,2842,499912.76,current,2025-01-09,active
1005728,2843,744139.46,current,2023-05-07,active
1005729,2844,280821.79,saving,2018-05-27,active
1005730,2844,990359.01,saving,2015-09-28,active
1005731,2844,988453.05,current,2024-02-13,active
1005732,2845,492748.48,current,2025-02-17,active
1005733,2845,357292.7,current,2025-02-24,active
1005734,2846,531559.6,current,2010-07-17,active
1005735,2846,990908.94,saving,2021-04-17,active
1005736,2847,830726.45,saving,2009-12-10,active
1005737,2847,684366.8,saving,2001-09-23,active
1005738,2848,346531.89,saving,2012-05-26,active
1005739,2848,267452.94,current,2016-12-10,active
1005740,2849,38415.18,saving,2022-07-09,active
1005741,2850,783147.32,saving,2021-02-02,active
1005742,2850,474082.3,saving,2015-06-08,active
1005743,2850,977969.76,saving,2022-07-06,active
1005744,2851,472179.55,current,2007-12-28,active
1005745,2851,766045.15,saving,2010-08-19,active
1005746,2852,596971.27,saving,2021-06-30,active
1005747,2853,620676.09,current,2013-07-23,inactive
1005748,2854,550521.04,saving,2010-03-19,active
1005749,2855,82446.12,saving,2024-06-11,active
1005750,2856,292668.18,saving,2024-12-05,active
1005751,2856,323328.69,saving,2022-06-04,active
1005752,2856,296258.16,saving,2021-01-27,active
1005753,2857,469510.65,current,2020-08-13,active
1005754,2858,937064.13,saving,2021-12-19,active
1005755,2858,60462.82,saving,2024-01-13,inactive
1005756,2859,356305.54,current,2024-11-06,active
1005757,2859,924965.51,current,2023-11-04,inactive
1005758,2859,267419.2,saving,2024-11-13,active
1005759,2860,103440.64,current,2021-03-27,active
1005760,2861,770750.22,current,2024-02-09,active
1005761,2862,655607.21,current,2025-03-07,active
1005762,2862,475707.61,saving,2023-10-16,active
1005763,2863,219524.62,current,2024-10-17,active
1005764,2864,306486.78,saving,2003-08-07,active
1005765,2864,395646.45,current,1999-10-08,active
1005766,2865,368246.72,saving,2024-02-26,active
1005767,2865,764265.18,current,2024-12-23,active
1005768,2865,858995.27,saving,2024-03-12,active
1005769,2866,315810.08,saving,2022-11-06,active
1005770,2866,724799.03,current,2023-07-14,active
1005771,2866,116718.25,current,2022-10-06,active
1005772,2867,508030.91,current,2018-07-04,active
1005773,2867,736565.51,current,2010-02-25,active
1005774,2867,595528.49,current,2008-12-29,active
1005775,2868,515126.55,current,2016-07-20,active
1005776,2868,450246.68,saving,2019-10-02,active
1005777,2868,796489.84,current,2020-02-23,active
1005778,2869,312639.24,saving,2021-08-01,inactive
1005779,2869,276388.06,current,2015-05-14,active
1005780,2870,21438.24,saving,2023-03-15,active
1005781,2870,56327.68,current,2019-07-20,active
1005782,2870,266705.17,saving,2024-10-27,active
1005783,2871,314934.26,current,2006-10-04,active
